Rxn name	Formula	Gene-reaction association	LB	UB	Objective
r_0106	s_0239[p] + s_0534[p]  -> s_0378[p] + s_1258[p] 	RHTO_00300 or RHTO_02848 or RHTO_07118	  0.00	   Inf	  0.00
r_0107	s_0247[p] + s_0534[p]  -> s_0378[p] + s_0605[p] 	RHTO_00300 or RHTO_02848 or RHTO_07118	  0.00	   Inf	  0.00
r_0108	s_0376[m] + s_0437[m] + s_0447[m]  -> s_0397[m] + s_0799[m] + s_1104[m] + s_1326[m] 	RHTO_02004	  0.00	   Inf	  0.00
r_0109	s_0373[c] + s_0434[c] + s_0445[c]  -> s_0394[c] + s_0794[c] + s_1101[c] + s_1322[c] 	RHTO_02161 and RHTO_02004	  0.00	   Inf	  0.00
r_0111	s_0376[m] + s_0807[m]  -> s_0365[m] + s_0532[m] + s_0799[m] 	RHTO_07106	  0.00	   Inf	  0.00
r_0115	s_0437[m] + s_1192[m]  -> s_0397[m] + s_1191[m] 	RHTO_01392	  0.00	   Inf	  0.00
r_0116	s_0715[e] + s_0805[e]  -> s_1324[e] + s_1406[e] 	RHTO_00655	  0.00	   Inf	  0.00
r_0117	s_0174[m]  -> s_0012[m] 	RHTO_05042	  0.00	   Inf	  0.00
r_0118	s_0145[m] + s_0993[m]  -> s_0182[m] + s_1182[m] 	RHTO_07003	  0.00	   Inf	  0.00
r_0120	s_0605[p] + s_1279[p]  -> s_0840[p] + s_1507[p] 	RHTO_03890	  0.00	   Inf	  0.00
r_0121	s_1076[p] + s_1279[p]  -> s_0840[p] + s_1510[p] 	RHTO_03890	  0.00	   Inf	  0.00
r_0122	s_0819[p] + s_1279[p]  -> s_0840[p] + s_1513[p] 	RHTO_03890	  0.00	   Inf	  0.00
r_0123	s_1279[p] + s_1305[p]  -> s_0823[p] + s_0840[p] 	RHTO_03890	  0.00	   Inf	  0.00
r_0124	s_1279[p] + s_1457[p]  -> s_0840[p] + s_1516[p] 	RHTO_03890	  0.00	   Inf	  0.00
r_0125	s_1179[p] + s_1279[p]  -> s_0840[p] + s_1519[p] 	RHTO_03890	  0.00	   Inf	  0.00
r_0126	s_2821[erm] + s_3432[erm]  -> s_2785[erm] + s_3433[erm] 	RHTO_00726	  0.00	   Inf	  0.00
r_0127	s_2821[erm] + s_3441[erm]  -> s_2785[erm] + s_3442[erm] 	RHTO_00726	  0.00	   Inf	  0.00
r_0128	s_2821[erm] + s_3435[erm]  -> s_2785[erm] + s_3436[erm] 	RHTO_00726	  0.00	   Inf	  0.00
r_0129	s_2821[erm] + s_3438[erm]  -> s_2785[erm] + s_3439[erm] 	RHTO_00726	  0.00	   Inf	  0.00
r_0130	s_2821[erm] + s_3444[erm]  -> s_2785[erm] + s_3445[erm] 	RHTO_00726	  0.00	   Inf	  0.00
r_0131	s_2819[erm] + s_3432[erm]  -> s_2785[erm] + s_3434[erm] 	RHTO_00726	  0.00	   Inf	  0.00
r_0132	s_2819[erm] + s_3441[erm]  -> s_2785[erm] + s_3443[erm] 	RHTO_00726	  0.00	   Inf	  0.00
r_0133	s_2819[erm] + s_3435[erm]  -> s_2785[erm] + s_3437[erm] 	RHTO_00726	  0.00	   Inf	  0.00
r_0134	s_2819[erm] + s_3438[erm]  -> s_2785[erm] + s_3440[erm] 	RHTO_00726	  0.00	   Inf	  0.00
r_0135	s_2819[erm] + s_3444[erm]  -> s_2785[erm] + s_3446[erm] 	RHTO_00726	  0.00	   Inf	  0.00
r_0139	s_0383[c] + s_1386[c]  -> s_0423[c] + s_0633[c] 	RHTO_05149	  0.00	   Inf	  0.00
r_0142	s_0386[c] + s_0434[c]  -> s_0394[c] + s_0423[c] + s_0794[c] 	RHTO_05920	  0.00	   Inf	  0.00
r_0143	s_0423[c] + s_0794[c] + s_0803[c]  -> s_0419[c] + s_0849[c] 	RHTO_00810	  0.00	   Inf	  0.00
r_0145	s_0794[c] + s_1416[c]  -> s_0456[c] + s_1420[c] 	RHTO_05506	  0.00	   Inf	  0.00
r_0147	s_0434[c]  -> s_0192[c] + s_0633[c] 	RHTO_06310	  0.00	   Inf	  0.00
r_0156	s_0779[c] + s_0955[c]  -> s_1003[c] + s_1399[c] 	RHTO_05191	  0.00	   Inf	  0.00
r_0163	s_0680[c] + s_1198[c]  -> s_0359[c] + s_0794[c] + s_1203[c] 	RHTO_00513 or RHTO_00517 or RHTO_03062 or RHTO_03098	  0.00	   Inf	  0.00
r_0164	s_0570[c] + s_0794[c] + s_1212[c]  -> s_0765[c] + s_1207[c] 	RHTO_00641 or RHTO_03963 or RHTO_06555	  0.00	   Inf	  0.00
r_0165	s_0361[m] + s_0799[m] + s_1205[m]  -> s_0682[m] + s_1200[m] 	RHTO_03062 or RHTO_03098 or RHTO_04708	  0.00	   Inf	  0.00
r_0167	s_0168[m] + s_0799[m] + s_1205[m]  -> s_0171[m] + s_1200[m] 	RHTO_03062 or RHTO_03098 or RHTO_04708	  0.00	   Inf	  0.00
r_0168	s_0166[c] + s_0794[c] + s_1212[c]  -> s_0169[c] + s_1207[c] 	RHTO_00641 or RHTO_01922 or RHTO_01930 or RHTO_03963 or RHTO_06555 or RHTO_07249 or RHTO_07889	  0.00	   Inf	  0.00
r_0170	s_0799[m] + s_1205[m] + s_1320[m]  -> s_0187[m] + s_1200[m] 	RHTO_03062 or RHTO_03098 or RHTO_04708	  0.00	   Inf	  0.00
r_0171	s_0794[c] + s_1212[c] + s_1318[c]  -> s_0185[c] + s_1207[c] 	RHTO_01922 or RHTO_01930 or RHTO_07249 or RHTO_07889	  0.00	   Inf	  0.00
r_0172	s_0208[c] + s_0803[c] + s_1198[c]  -> s_0441[c] + 2 s_0794[c] + s_1203[c] 	RHTO0S_21e01882g or RHTO_04310 or RHTO_04425 or RHTO_05680 or RHTO_05838	  0.00	   Inf	  0.00
r_0173	s_0359[c] + s_0803[c] + s_1207[c]  -> s_0362[c] + 2 s_0794[c] + s_1212[c] 	RHTO_04310 or RHTO_04425 or RHTO_05838	  0.00	   Inf	  0.00
r_0177	s_0803[c] + s_0850[c] + s_1207[c]  -> 2 s_0794[c] + s_0853[c] + s_1212[c] 	RHTO_04310 or RHTO_04425 or RHTO_05838	  0.00	   Inf	  0.00
r_0180	s_0236[m] + s_0799[m] + s_1205[m]  -> s_0931[m] + s_1200[m] 	RHTO_03062 or RHTO_03098 or RHTO_04708	  0.00	   Inf	  0.00
r_0181	s_0234[c] + s_0794[c] + s_1212[c]  -> s_0929[c] + s_1207[c] 	RHTO_01922 or RHTO_01930 or RHTO_07249 or RHTO_07889	  0.00	   Inf	  0.00
r_0183	s_0799[m] + s_0939[m] + s_1205[m]  -> s_0934[m] + s_1200[m] 	RHTO_03062 or RHTO_03098 or RHTO_04708	  0.00	   Inf	  0.00
r_0184	s_0794[c] + s_0937[c] + s_1212[c]  -> s_0932[c] + s_1207[c] 	RHTO_01922 or RHTO_01930 or RHTO_07249 or RHTO_07889	  0.00	   Inf	  0.00
r_0185	s_0803[c] + s_1198[c] + s_1318[c]  -> 2 s_0794[c] + s_1203[c] + s_1321[c] 	RHTO_04310 or RHTO_04425 or RHTO_05838	  0.00	   Inf	  0.00
r_0187	s_0799[m] + s_0852[m] + s_1205[m]  -> s_1200[m] + s_1531[m] 	RHTO_03062 or RHTO_03098 or RHTO_04708	  0.00	   Inf	  0.00
r_0189	s_0405[c] + s_0803[c]  -> s_1552[c] + s_1555[c] 	RHTO_08154	  0.00	   Inf	  0.00
r_0190	s_0407[c] + s_0803[c]  -> s_0405[c] + s_0794[c] 	RHTO_00639 or RHTO_00648	  0.00	   Inf	  0.00
r_0192	s_0444[g] + s_0744[g]  -> s_0414[g] + s_0740[g] + s_0797[g] 	RHTO_03188 or RHTO_03276 or RHTO_03439 or RHTO_03938	  0.00	   Inf	  0.00
r_0195	s_0568[c] + s_1543[c]  -> s_0409[c] + s_0794[c] + s_1538[c] 	RHTO_01529 or RHTO_06117	  0.00	   Inf	  0.00
r_0198	s_0803[c] + s_1105[c]  -> 2 s_0563[c] 	RHTO_00229	  0.00	   Inf	  0.00
r_0202	s_0427[c] + s_1386[c]  -> s_0633[c] + s_1187[c] 	RHTO_07763	  0.00	   Inf	  0.00
r_0204	s_0803[c] + s_1282[c]  -> 2 s_0394[c] + 2 s_0794[c] 	RHTO_07257	  0.00	   Inf	  0.00
r_0205	s_0794[c] + s_0963[c] + s_1212[c]  -> s_0961[c] + s_1207[c] 	RHTO_00641 or RHTO_07387	  0.00	   Inf	  0.00
r_0207	s_0015[c]  -> s_0725[c] + s_0965[c] 	RHTO_00558	  0.00	   Inf	  0.00
r_0208	s_0434[c] + s_0973[c] + s_0979[c]  -> s_0015[c] + s_0423[c] + s_0633[c] + s_0794[c] 	RHTO_05147	  0.00	   Inf	  0.00
r_0209	s_0434[c] + s_0965[c] + s_1583[c]  -> s_0423[c] + s_0428[c] + s_0633[c] 	RHTO_02671	  0.00	   Inf	  0.00
r_0210	s_0437[m] + s_0967[m] + s_1584[m]  -> s_0424[m] + s_0429[m] + s_0636[m] 	RHTO_02671	  0.00	   Inf	  0.00
r_0211	s_0434[c] + s_0803[c] + s_0973[c] + s_0999[c]  -> s_0423[c] + s_0633[c] + s_0794[c] + s_0969[c] + s_0991[c] 	RHTO_02759	  0.00	   Inf	  0.00
r_0212	s_0434[c] + s_0969[c] + s_1585[c]  -> s_0423[c] + s_0430[c] + s_0633[c] 	RHTO_04575	  0.00	   Inf	  0.00
r_0213	s_0437[m] + s_0971[m] + s_1586[m]  -> s_0424[m] + s_0431[m] + s_0636[m] 	RHTO_02304	  0.00	   Inf	  0.00
r_0214	s_0455[c] + s_0973[c]  -> s_0794[c] + s_1194[c] + s_1322[c] 	RHTO_04703 or RHTO_05549 or RHTO_06321	  0.00	   Inf	  0.00
r_0215	s_0434[c] + s_0973[c]  -> s_0295[c] + s_0394[c] 	RHTO_08097	  0.00	   Inf	  0.00
r_0219	s_0295[c] + s_0794[c] + s_1212[c]  -> s_0978[c] + s_1207[c] + s_1322[c] 	RHTO_06811	  0.00	   Inf	  0.00
r_0220	s_0434[c] + s_0973[c] + s_1587[c]  -> s_0423[c] + s_0432[c] + s_0633[c] 	RHTO_01051	  0.00	   Inf	  0.00
r_0222	s_0394[c] + s_0434[c] + s_0794[c]  -> s_1282[c] + s_1322[c] 	RHTO_02552	  0.00	   Inf	  0.00
r_0225	s_0434[c] + s_1386[c]  -> s_0326[c] + s_0633[c] 	RHTO_07750	  0.00	   Inf	  0.00
r_0226	s_0397[m] + 3 s_0794[c] + s_1326[m]  -> s_0437[m] + 2 s_0799[m] + s_0807[m] 		  0.00	   Inf	  0.00
r_0227	s_0434[c] + s_0803[c]  -> s_0394[c] + s_0796[e] + s_1322[c] 	RHTO_00390	  0.00	   Inf	  0.00
r_0228	s_0743[c] + s_1184[c]  -> s_0443[c] + s_0739[c] 	RHTO_08101	  0.00	   Inf	  0.00
r_0229	s_0612[c] + s_1371[c]  -> s_0451[c] + 2 s_0794[c] 	RHTO_00205	  0.00	   Inf	  0.00
r_0230	s_0434[c] + s_0451[c] + s_0794[c]  -> s_0453[c] + s_0633[c] 	RHTO_02161	  0.00	   Inf	  0.00
r_0231	s_0262[c] + s_0794[c] + s_1212[c]  -> s_0122[c] + s_1207[c] 	RHTO_02033	  0.00	   Inf	  0.00
r_0233	s_0664[c] + s_0794[c] + s_1212[c] + s_1275[c]  -> s_0662[c] + 2 s_0803[c] + s_1207[c] 	RHTO_01252	  0.00	   Inf	  0.00
r_0234	s_1207[c] + s_1578[c]  -> s_0456[c] + s_0794[c] + s_1212[c] + s_1579[c] 	RHTO_01752 or RHTO_05176	  0.00	   Inf	  0.00
r_0235	s_0297[c] + s_1198[c]  -> s_0209[c] + s_0456[c] + s_0794[c] + s_1203[c] 	RHTO_01752 or RHTO_05176	  0.00	   Inf	  0.00
r_0236	s_0209[c] + s_0794[c] + s_1212[c]  -> s_0296[c] + s_1207[c] 	RHTO_07171	  0.00	   Inf	  0.00
r_0237	s_0794[c] + s_1212[c] + s_1579[c]  -> s_1207[c] + s_1569[c] 	RHTO_07171	  0.00	   Inf	  0.00
r_0238	s_0296[c] + s_0794[c] + s_1212[c] + s_1275[c]  -> s_0803[c] + s_1207[c] + s_1576[c] 	RHTO_02642	  0.00	   Inf	  0.00
r_0239	s_0794[c] + s_1212[c] + s_1275[c] + s_1576[c]  -> 2 s_0803[c] + s_1207[c] + s_1577[c] 	RHTO_02642	  0.00	   Inf	  0.00
r_0240	s_0794[c] + s_1212[c] + s_1275[c] + s_1577[c]  -> s_0803[c] + s_1207[c] + s_1578[c] 	RHTO_02642	  0.00	   Inf	  0.00
r_0241	s_0122[c] + 3 s_0794[c] + 3 s_1212[c] + 3 s_1275[c]  -> s_0297[c] + 4 s_0803[c] + 3 s_1207[c] 	RHTO_02642	  0.00	   Inf	  0.00
r_0242	s_0657[c] + s_0794[c] + s_1212[c] + s_1275[c]  -> s_0664[c] + 2 s_0803[c] + s_1207[c] 	RHTO_05229	  0.00	   Inf	  0.00
r_0243	s_0700[c]  -> s_0657[c] 	RHTO_02709	  0.00	   Inf	  0.00
r_0244	s_0663[er] + s_0795[er] + s_1213[er]  -> s_0667[er] + s_1208[er] 	RHTO_07628	  0.00	   Inf	  0.00
r_0250	2 s_0434[c] + s_0445[c] + s_0803[c] + s_0999[c]  -> 2 s_0394[c] + s_0455[c] + 2 s_0794[c] + s_0991[c] + s_1322[c] 	RHTO_04703 or RHTO_05549 or RHTO_06321	  0.00	   Inf	  0.00
r_0252	s_0021[c] + s_0373[c]  -> s_0529[c] + s_1235[c] 	RHTO_01903	  0.00	   Inf	  0.00
r_0253	s_0024[p] + s_0378[p]  -> s_0534[p] + s_1237[p] 	RHTO_01064	  0.00	   Inf	  0.00
r_0254	s_0532[m] + s_1236[m]  -> s_0023[m] + s_0376[m] 	RHTO_01064	  0.00	   Inf	  0.00
r_0259	s_0475[er] + s_0795[er] + s_1213[er] + s_1276[er]  -> s_0481[er] + s_0804[er] + s_1208[er] 	RHTO_02938	  0.00	   Inf	  0.00
r_0261	s_0478[er] + s_0795[er] + s_1213[er] + s_1276[er]  -> s_0484[er] + s_0804[er] + s_1208[er] 	RHTO_02938	  0.00	   Inf	  0.00
r_0263	s_1445[er] + s_1480[er]  -> s_0475[er] + s_0530[er] + s_0795[er] 	RHTO_01531	  0.00	   Inf	  0.00
r_0264	s_0817[er] + s_1445[er]  -> s_0478[er] + s_0530[er] + s_0795[er] 	RHTO_01531	  0.00	   Inf	  0.00
r_0265	s_1366[er] + s_1480[er]  -> s_0481[er] + s_0530[er] + s_0795[er] 	RHTO_01531	  0.00	   Inf	  0.00
r_0266	s_0817[er] + s_1366[er]  -> s_0484[er] + s_0530[er] + s_0795[er] 	RHTO_01531	  0.00	   Inf	  0.00
r_0271	s_0509[c] + s_0803[c]  -> s_0362[c] + s_0510[ce] + s_0794[c] 	RHTO_07259	  0.00	   Inf	  0.00
r_0273	s_0434[c] + s_0512[c]  -> s_0394[c] + s_0514[c] + s_0794[c] 	RHTO_05278	  0.00	   Inf	  0.00
r_0274	s_0514[c] + s_0539[c] + s_0794[c]  -> s_0469[c] + s_0633[c] 	RHTO_03360	  0.00	   Inf	  0.00
r_0300	s_0376[m] + s_0807[m] + s_1273[m]  -> s_0524[m] + s_0532[m] + s_0799[m] 	RHTO_07345	  0.00	   Inf	  0.00
r_0301	s_0378[p] + s_0809[p] + s_1274[p]  -> s_0525[p] + s_0534[p] + s_0801[p] 	RHTO_06406	  0.00	   Inf	  0.00
r_0304	s_0538[c] + 2 s_0794[c] + s_1275[c]  -> 2 s_0456[c] + 2 s_0803[c] + s_1384[c] 	RHTO_03472	  0.00	   Inf	  0.00
r_0308	s_0803[c] + s_0980[c]  -> s_0419[c] + s_1012[c] + s_1399[c] 	RHTO_02122	  0.00	   Inf	  0.00
r_0309	s_1012[c] + s_1039[c]  -> s_0803[c] + s_0980[c] 	RHTO_00024	  0.00	   Inf	  0.00
r_0310	s_0803[c] + s_0980[c]  -> s_0178[c] + s_0419[c] + s_0981[c] 	RHTO_01498 or RHTO_02122	  0.00	   Inf	  0.00
r_0311	s_0981[c] + s_1233[c]  -> s_0362[c] + s_0794[c] + s_0980[c] 	RHTO_00815	  0.00	   Inf	  0.00
r_0312	s_0841[c] + s_1234[c]  -> s_0362[c] + s_0794[c] + s_0981[c] 	RHTO_02616	  0.00	   Inf	  0.00
r_0313	s_0434[c] + s_0981[c] + s_1589[c]  -> s_0423[c] + s_0542[c] + s_0633[c] 	RHTO_07717	  0.00	   Inf	  0.00
r_0318	s_0545[c] + s_0794[c] + s_0803[c]  -> s_0419[c] + s_1550[c] 	RHTO_07998	  0.00	   Inf	  0.00
r_0319	s_0547[c] + s_1275[c]  -> s_0607[c] + s_0837[c] 	RHTO_01742	  0.00	   Inf	  0.00
r_0320	s_0548[c] + s_1198[c]  -> s_0547[c] + s_0794[c] + s_1203[c] 	RHTO_05579	  0.00	   Inf	  0.00
r_0321	s_0548[c] + s_1207[c]  -> s_0547[c] + s_0794[c] + s_1212[c] 	RHTO_00641 or RHTO_03963 or RHTO_06555	  0.00	   Inf	  0.00
r_0323	s_0561[c] + s_1198[c]  -> s_0553[c] + s_0794[c] + s_1203[c] 	RHTO_01629 or RHTO_01970	  0.00	   Inf	  0.00
r_0326	s_0589[c] + s_0794[c] + s_0803[c]  -> s_0419[c] + s_0654[c] 	RHTO_00239	  0.00	   Inf	  0.00
r_0327	s_0590[c] + s_0794[c] + s_0803[c]  -> s_0419[c] + s_0656[c] 	RHTO_00239	  0.00	   Inf	  0.00
r_0330	s_0434[c] + s_0615[c]  -> s_0394[c] + s_0613[c] 	RHTO_00759	  0.00	   Inf	  0.00
r_0331	s_0803[c] + s_1439[c] + s_1537[m]  -> s_0274[c] + s_1526[c] + s_1535[m] 	RHTO_06932	  0.00	   Inf	  0.00
r_0334	s_0200[m] + s_0437[m]  -> s_0397[m] + s_0532[m] + s_0799[m] 	RHTO_04302	  0.00	   Inf	  0.00
r_0344	s_0625[c] + s_0794[c] + s_1212[c]  -> s_1207[c] + s_1487[c] 	RHTO_02268	  0.00	   Inf	  0.00
r_0345	s_0626[m] + s_0799[m] + s_1214[m]  -> s_1210[m] + s_1488[m] 	RHTO_02268	  0.00	   Inf	  0.00
r_0346	s_0347[c] + s_0434[c] + s_0991[c]  -> s_0394[c] + s_0625[c] + s_0794[c] + s_1322[c] 	RHTO_03440	  0.00	   Inf	  0.00
r_0347	s_0344[m]  -> s_0148[m] + s_0777[m] 	RHTO_00942	  0.00	   Inf	  0.00
r_0349	s_0061[c] + s_0803[c]  -> s_0794[c] + s_1194[c] 	RHTO_04690	  0.00	   Inf	  0.00
r_0350	s_0148[m] + s_0273[m]  -> s_0348[m] + s_0807[m] 	RHTO_00942	  0.00	   Inf	  0.00
r_0351	s_0006[m] + s_0273[m]  -> s_0348[m] + s_0636[m] 	RHTO_00942	  0.00	   Inf	  0.00
r_0352	s_0016[m]  -> s_0233[m] + s_0807[m] 	RHTO_06694 or RHTO_08062	  0.00	   Inf	  0.00
r_0353	s_0008[m]  -> s_0060[m] + s_0807[m] 	RHTO_06694 or RHTO_08062	  0.00	   Inf	  0.00
r_0354	s_0434[c] + s_0771[c]  -> s_0394[c] + s_0629[c] + s_0794[c] 	RHTO_04669	  0.00	   Inf	  0.00
r_0355	s_0943[c] + s_1376[c]  -> s_0633[c] + s_0745[c] 	RHTO_01660	  0.00	   Inf	  0.00
r_0357	s_0309[c] + 3 s_0803[c]  -> 6 s_0794[c] + s_1156[c] + 3 s_1322[c] 	RHTO_02997	  0.00	   Inf	  0.00
r_0359	s_0143[c] + s_1416[c]  -> s_0144[c] + s_0794[c] + s_1413[c] 	RHTO_02506	  0.00	   Inf	  0.00
r_0360	s_0539[c] + s_0642[c]  -> s_0467[c] + s_0645[c] + s_0794[c] 	RHTO_00452	  0.00	   Inf	  0.00
r_0362	s_0644[er]  -> s_0646[er] + s_0795[er] + s_1108[er] 	RHTO_02130 or RHTO_02306 or RHTO_07144	  0.00	   Inf	  0.00
r_0363	s_0434[c] + s_0649[c]  -> s_0394[c] + s_0647[c] 	RHTO_02875	  0.00	   Inf	  0.00
r_0365	s_0805[e] + s_1309[e]  -> s_0560[e] 	RHTO_03419	  0.00	   Inf	  0.00
r_0366	s_0188[c]  -> s_0803[c] + s_1360[c] 	RHTO_00323	  0.00	   Inf	  0.00
r_0368	s_0434[c] + s_0683[c]  -> s_0394[c] + s_0794[c] + s_1239[c] 	RHTO_05278	  0.00	   Inf	  0.00
r_0369	s_0685[c] + s_0803[c]  -> s_0362[c] + s_0680[c] + s_0794[c] 	RHTO_02861	  0.00	   Inf	  0.00
r_0370	s_0003[e] + s_0805[e]  -> s_0565[e] 	RHTO_01931 or RHTO_02076	  0.00	   Inf	  0.00
r_0373	s_0190[c] + s_0943[c]  -> s_0189[c] + s_0633[c] 	RHTO_01660 or RHTO_02504	  0.00	   Inf	  0.00
r_0439	2 s_0709[m] + 1.266 s_0799[m] + s_1535[m]  -> 2 s_0710[m] + 2.532 s_0794[c] + s_1537[m] 		  0.00	   Inf	  0.00
r_0440	s_0434[c] + s_0714[c] + s_0794[c]  -> s_0633[c] + s_0687[c] 	RHTO_00614	  0.00	   Inf	  0.00
r_0446	s_0434[c] + s_0722[c] + s_1487[c]  -> s_0120[c] + s_0394[c] + s_1322[c] 	RHTO_02988	  0.00	   Inf	  0.00
r_0447	s_0437[m] + s_0724[m] + s_1488[m]  -> s_0121[m] + s_0397[m] + s_1326[m] 	RHTO_02988	  0.00	   Inf	  0.00
r_0448	s_0442[c] + s_0803[c]  -> s_0557[c] + s_1322[c] 	RHTO_00056 or RHTO_02818	  0.00	   Inf	  0.00
r_0449	s_0555[c] + s_0803[c]  -> s_0557[c] + s_1322[c] 	RHTO_03046	  0.00	   Inf	  0.00
r_0451	s_0727[m] + s_0807[m]  -> s_0068[m] 	RHTO_05746	  0.00	   Inf	  0.00
r_0452	s_0725[c] + s_0803[c]  -> s_0066[c] 	RHTO_05746	  0.00	   Inf	  0.00
r_0455	s_0689[c] + s_0725[c]  -> s_0687[c] + s_1458[c] 	RHTO_01560	  0.00	   Inf	  0.00
